event_type,element_id,timestamp,url,phase,username,hover_duration_ms,pasted_content,message,group,highlighted_text
paste,chat-input,2026-06-21 12:28:14.097334+00,,part1,p_11,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?

",,,
source-link-hover-end,source-link,2026-06-21 12:28:13.763096+00,https://www.britannica.com/topic/Halleys-Comet,part1,p_11,8.0,,,,
source-link-hover-start,source-link,2026-06-21 12:28:13.762978+00,https://www.britannica.com/topic/Halleys-Comet,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:27:54.330522+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_11,8.0,,,,
source-link-hover-start,source-link,2026-06-21 12:27:54.329219+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:27:49.414259+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,33.0,,,,
source-link-hover-start,source-link,2026-06-21 12:27:49.204857+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:27:47.288621+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,8.0,,,,
source-link-hover-start,source-link,2026-06-21 12:27:47.278626+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,,,,,
message-send,chat-input,2026-06-21 12:27:44.381955+00,,part1,p_11,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,
login,login-form-submit,2026-06-21 12:19:29.232289+00,,part1,p_11,,,,2.0,
paste,chat-input,2026-06-21 12:27:43.758143+00,,part1,p_11,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,
source-link-hover-start,source-link,2026-06-21 12:27:43.553399+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:27:43.546872+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_11,8.0,,,,
copy,message-1782044633354,2026-06-21 12:27:12.373227+00,,part1,p_11,,,,,
copy,message-1782044633354,2026-06-21 12:27:03.522968+00,,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:26:46.867431+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,11.0,,,,
source-link-hover-start,source-link,2026-06-21 12:26:46.853644+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,,,,,
copy,message-1782044633354,2026-06-21 12:26:31.585905+00,,part1,p_11,,,,,
copy,message-1782044633354,2026-06-21 12:26:25.946581+00,,part1,p_11,,,,,
copy,message-1782044633354,2026-06-21 12:26:20.480478+00,,part1,p_11,,,,,
copy,message-1782044633354,2026-06-21 12:25:57.01515+00,,part1,p_11,,,,,
message-send,chat-input,2026-06-21 12:23:50.167087+00,,part1,p_11,,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
Ich brauche drei kurze Sätzen",,
paste,chat-input,2026-06-21 12:23:41.803084+00,,part1,p_11,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
",,,
message-send,chat-input,2026-06-21 12:23:20.420054+00,,part1,p_11,,,Kannst du das verkürzen,,
paste,chat-input,2026-06-21 12:23:15.768841+00,,part1,p_11,,Kannst du das verkurzen,,,
copy,message-1782044581767,2026-06-21 12:23:15.373283+00,,part1,p_11,,,,,
source-link-hover-start,source-link,2026-06-21 12:23:06.27219+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:23:06.074228+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_11,8.0,,,,
message-send,chat-input,2026-06-21 12:23:04.594259+00,,part1,p_11,,,Kannst du das verkurzen,,
hover,chat-scroll-bottom-button,2026-06-21 12:22:32.357176+00,,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:22:29.552516+00,https://www.iso.org/standard/7472.html,part1,p_11,8.0,,,,
source-link-hover-start,source-link,2026-06-21 12:22:29.521641+00,https://www.iso.org/standard/7472.html,part1,p_11,,,,,
message-send,chat-input,2026-06-21 12:22:24.791964+00,,part1,p_11,,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
*
Antworte in 1 - 3 Sätzen",,
paste,chat-input,2026-06-21 12:20:26.841452+00,,part1,p_11,,"6,62607015 × 10²³ mol⁻¹
6,0221367 × 10²³ mol⁻¹
Ich kenne die Antwort schon
6,02214076 × 10²³ mol⁻¹
6,0221415 × 10²³ mol⁻¹",,,
message-send,chat-input,2026-06-21 12:36:48.556178+00,,part2,p_11,,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,
paste,chat-input,2026-06-21 12:22:24.009804+00,,part1,p_11,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
*
Antworte in 1 - 3 Sätzen",,,
source-link-hover-start,source-link,2026-06-21 12:22:23.377533+00,https://www.iso.org/standard/7472.html,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:22:23.360169+00,https://www.iso.org/standard/7472.html,part1,p_11,8.0,,,,
source-link-hover-start,source-link,2026-06-21 12:21:39.376095+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:21:39.210871+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,9.0,,,,
source-link-hover-end,source-link,2026-06-21 12:21:39.208492+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,25.0,,,,
source-link-hover-start,source-link,2026-06-21 12:21:38.918249+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,,,,,
message-send,chat-input,2026-06-21 12:21:35.903822+00,,part1,p_11,,,Welcher Druck entspricht einer Standardatmosphäre?,,
source-link-hover-end,source-link,2026-06-21 12:21:35.332022+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,17.0,,,,
source-link-hover-start,source-link,2026-06-21 12:21:35.218714+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,,,,,
source-link-hover-start,source-link,2026-06-21 12:21:35.108098+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,,,,,
source-link-hover-end,source-link,2026-06-21 12:21:34.890875+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,7.0,,,,
paste,chat-input,2026-06-21 12:21:33.791703+00,,part1,p_11,,Welcher Druck entspricht einer Standardatmosphäre?,,,
source-link-hover-end,source-link,2026-06-21 12:20:57.858438+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_11,18.0,,,,
source-link-hover-end,source-link,2026-06-19 15:53:16.958389+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,27529.0,,,,
hover,highlight-chevron-seg_108,2026-06-19 15:55:18.36607+00,,part1,p_10,,,,,
login,login-form-submit,2026-06-19 15:50:33.226232+00,,part1,p_10,,,,1.0,
paste,chat-input,2026-06-19 15:50:55.266113+00,,part1,p_10,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,
message-send,chat-input,2026-06-19 15:50:59.058143+00,,part1,p_10,,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,
source-link-hover-start,source-link,2026-06-19 15:52:49.069496+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,,,,,
source-link-hover-start,source-link,2026-06-19 15:52:49.328791+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 15:52:49.605713+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:52:49.772501+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,13.0,,,,
source-link-hover-start,source-link,2026-06-19 15:53:30.944319+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:53:30.953162+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_10,23.0,,,,
source-link-hover-start,source-link,2026-06-19 15:53:31.413981+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 15:53:32.459327+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:53:52.806351+00,https://de.wikipedia.org/wiki/Avogadro-Konstante,part1,p_10,21247.0,,,,
paste,chat-input,2026-06-19 15:54:03.580722+00,,part1,p_10,,"Welcher Druck entspricht einer Standardatmosphäre?

",,,
message-send,chat-input,2026-06-19 15:54:05.724855+00,,part1,p_10,,,Welcher Druck entspricht einer Standardatmosphäre?,,
source-link-hover-start,highlight-source-seg_108,2026-06-19 15:54:54.279109+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part1,p_10,,,,,
source-link-click,highlight-source-seg_108,2026-06-19 15:54:54.529239+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_108,2026-06-19 15:55:07.865603+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part1,p_10,13621.0,,,,
source-link-hover-start,highlight-source-seg_108,2026-06-19 15:55:08.089716+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_108,2026-06-19 15:55:08.301261+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part1,p_10,26.0,,,,
setting-toggle,auto-expand-toggle,2026-06-19 15:55:10.379874+00,,part1,p_10,,,,1.0,
source-link-hover-start,source-link,2026-06-19 15:55:13.866952+00,https://www.iso.org/standard/7472.html,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:55:14.082396+00,https://www.iso.org/standard/7472.html,part1,p_10,40.0,,,,
source-link-hover-start,source-link,2026-06-19 15:55:14.160368+00,https://www.iso.org/standard/7472.html,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:55:14.184445+00,https://www.iso.org/standard/7472.html,part1,p_10,93.0,,,,
source-link-hover-start,source-link,2026-06-19 15:55:14.303045+00,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:55:14.45613+00,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,part1,p_10,173.0,,,,
source-link-hover-start,source-link,2026-06-19 15:55:17.640571+00,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:55:17.662057+00,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,part1,p_10,13.0,,,,
expand-open,highlight-seg_108,2026-06-19 15:55:19.454737+00,,part1,p_10,,,,,102.325 Pascal
hover,highlight-chevron-seg_108,2026-06-19 15:55:19.686323+00,,part1,p_10,,,,,
source-link-hover-start,source-link,2026-06-19 15:55:32.192811+00,https://www.iso.org/standard/7472.html,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 15:55:32.843607+00,https://www.iso.org/standard/7472.html,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 15:55:44.351157+00,https://www.iso.org/standard/7472.html,part1,p_10,12191.0,,,,
paste,chat-input,2026-06-19 15:56:02.788534+00,,part1,p_10,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
",,,
message-send,chat-input,2026-06-19 15:56:03.198381+00,,part1,p_10,,,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.,,
hover,highlight-chevron-seg_151,2026-06-19 15:56:24.669405+00,,part1,p_10,,,,,
hover,highlight-chevron-seg_151,2026-06-19 15:56:24.958841+00,,part1,p_10,,,,,
expand-open,highlight-seg_151,2026-06-19 15:56:25.302237+00,,part1,p_10,,,,,"stark davon abhängen, wie Wahrscheinlichkeiten präsentiert werden, selbst wenn die zugrunde liegenden Chancen gleich bleiben."
hover,highlight-chevron-seg_151,2026-06-19 15:56:25.51268+00,,part1,p_10,,,,,
source-link-hover-start,highlight-source-seg_151,2026-06-19 15:56:28.388508+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_151,2026-06-19 15:56:28.39878+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,28.0,,,,
setting-toggle,auto-expand-toggle,2026-06-19 15:56:29.515298+00,,part1,p_10,,,,1.0,
source-link-hover-start,highlight-source-seg_1619,2026-06-19 15:58:07.409984+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_1619,2026-06-19 15:58:07.522216+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,220.0,,,,
source-link-hover-start,highlight-source-seg_151,2026-06-19 15:58:21.869772+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_151,2026-06-19 15:58:21.888958+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,39.0,,,,
source-link-hover-start,highlight-source-seg_151,2026-06-19 15:58:22.064442+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,,,,,
source-link-click,highlight-source-seg_151,2026-06-19 15:58:23.274392+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_151,2026-06-19 15:58:49.432288+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_10,27350.0,,,,
copy,message-1781884568989,2026-06-19 16:00:54.316223+00,,part1,p_10,,,,,
copy,message-1781884568989,2026-06-19 16:01:22.642086+00,,part1,p_10,,,,,
source-link-hover-start,source-link,2026-06-19 16:01:50.830692+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 16:01:50.959016+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:02:53.422597+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_10,62612.0,,,,
copy,message-1781884568989,2026-06-19 16:03:18.193297+00,,part1,p_10,,,,,
new-chat,new-chat-button,2026-06-19 16:03:28.805976+00,,part1,p_10,,,,1.0,
paste,chat-input,2026-06-19 16:03:41.138339+00,,part1,p_10,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,
message-send,chat-input,2026-06-19 16:03:41.387698+00,,part1,p_10,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,
source-link-hover-start,highlight-source-seg_174,2026-06-19 16:04:06.781073+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part1,p_10,,,,,
source-link-click,highlight-source-seg_174,2026-06-19 16:04:06.932745+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_174,2026-06-19 16:04:19.329627+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part1,p_10,12580.0,,,,
source-link-hover-end,highlight-source-seg_174,2026-06-19 16:04:19.424057+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part1,p_10,22.0,,,,
source-link-hover-start,highlight-source-seg_174,2026-06-19 16:04:19.442327+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part1,p_10,,,,,
source-link-hover-start,source-link,2026-06-19 16:04:20.245573+00,https://www.britannica.com/topic/Halleys-Comet,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:04:20.456405+00,https://www.britannica.com/topic/Halleys-Comet,part1,p_10,26.0,,,,
source-link-hover-start,source-link,2026-06-19 16:04:40.152529+00,https://www.britannica.com/topic/Halleys-Comet,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:04:40.164125+00,https://www.britannica.com/topic/Halleys-Comet,part1,p_10,25.0,,,,
new-chat,new-chat-button,2026-06-19 16:05:05.816196+00,,part1,p_10,,,,1.0,
paste,chat-input,2026-06-19 16:05:09.26988+00,,part1,p_10,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?

",,,
message-send,chat-input,2026-06-19 16:05:09.813355+00,,part1,p_10,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?",,
source-link-hover-start,source-link,2026-06-19 16:06:13.062138+00,https://mars.nasa.gov/,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 16:06:13.349917+00,https://mars.nasa.gov/,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:07:15.50353+00,https://mars.nasa.gov/,part1,p_10,62451.0,,,,
new-chat,new-chat-button,2026-06-19 16:07:36.12414+00,,part1,p_10,,,,1.0,
paste,chat-input,2026-06-19 16:07:38.853039+00,,part1,p_10,,"
Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?",,,
message-send,chat-input,2026-06-19 16:07:39.218056+00,,part1,p_10,,,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,
source-link-hover-end,highlight-source-seg_225,2026-06-19 16:08:15.595262+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,48.0,,,,
source-link-hover-start,highlight-source-seg_225,2026-06-19 16:08:15.690299+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,,,,,
source-link-hover-start,highlight-source-seg_225,2026-06-19 16:08:15.781151+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_225,2026-06-19 16:08:17.871492+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,2248.0,,,,
source-link-hover-start,source-link,2026-06-19 16:08:37.453798+00,https://de.wikipedia.org/wiki/Universal_Product_Code,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:08:37.590651+00,https://de.wikipedia.org/wiki/Universal_Product_Code,part1,p_10,117.0,,,,
source-link-hover-start,source-link,2026-06-19 16:08:37.617282+00,https://www.gs1.org/standards/barcodes,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:08:38.198178+00,https://www.gs1.org/standards/barcodes,part1,p_10,773.0,,,,
source-link-hover-start,source-link,2026-06-19 16:08:38.205237+00,https://de.wikipedia.org/wiki/Universal_Product_Code,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 16:08:40.212135+00,https://de.wikipedia.org/wiki/Universal_Product_Code,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:08:55.730391+00,https://de.wikipedia.org/wiki/Universal_Product_Code,part1,p_10,17339.0,,,,
source-link-hover-start,source-link,2026-06-19 16:08:56.313192+00,https://www.gs1.org/standards/barcodes,part1,p_10,,,,,
source-link-click,source-link,2026-06-19 16:08:56.66677+00,https://www.gs1.org/standards/barcodes,part1,p_10,,,,,
source-link-hover-end,source-link,2026-06-19 16:09:12.753226+00,https://www.gs1.org/standards/barcodes,part1,p_10,16334.0,,,,
source-link-hover-start,highlight-source-seg_225,2026-06-19 16:09:14.118408+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,,,,,
source-link-hover-end,highlight-source-seg_225,2026-06-19 16:09:14.311462+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,45.0,,,,
source-link-hover-start,highlight-source-seg_225,2026-06-19 16:09:16.260169+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,,,,,
source-link-click,highlight-source-seg_225,2026-06-19 16:09:16.742383+00,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,part1,p_10,,,,,
